Type,Poem/poet,alliterationFreq,assonanceFreq,consonanceFreq,slantEndRhymeFreq,perfectEndRhymeFreq,identityEndRhymeFreq,endRhymeFreq,soundDevicesFreq,imageability,concreteness,valence,arousal,numOOV,numWords,propOOV,wordFreq,typeTokenRatio,wordLength,objectWords,abstractWords,propNoImage,emotWords,pleasurWords,painWords,wordFreqInc
contempAmateur,AsOne/Amateur,0.0789,0.1973,0.5789,0,0,0.7777,0.7777,0.8552,368.6849315,2.88527027,6.494615385,3.915769231,0,77,0,1.689277298,0.454545455,3.402597403,0.038961039,0.051948052,0.051948052,0.025974026,0.025974026,0,9.87012987
contempAmateur,lifegoeson/Amateur,0,0.2131,0.4098,0.2916,0.125,0.1666,0.5833,0.6229,333.7346939,2.608793103,6.4895,4.7135,0,63,0,1.886022292,0.587301587,3.825396825,0.015873016,0.047619048,0.222222222,0.031746032,0.015873016,0,124.1428571
contempAmateur,EverlastingLove/Amateur,0.0266,0.2666,0.3066,0,0.1666,0.0833,0.25,0.6,346.2096774,2.601969697,5.926956522,4.019565217,0,77,0,1.753389849,0.662337662,3.584415584,0.038961039,0.025974026,0.194805195,0.038961039,0.038961039,0.012987013,54.81818182
contempAmateur,ethicsoftheblacks/Amateur,0,0.38,0.48,0.0833,0,0,0.0833,0.86,342.5142857,2.736818182,5.933846154,3.82,1,51,0.019607843,2.188848013,0.745098039,4.431372549,0,0,0.31372549,0,0,0,278.3529412
contempAmateur,HazedMaze/Amateur,0.0384,0.4038,0.5192,0,0.1458,0.0208,0.2083,0.9615,327.2651515,2.473783784,5.79877193,4.379649123,0,163,0,1.896250569,0.601226994,3.711656442,0.018404908,0.042944785,0.190184049,0.049079755,0.012269939,0.024539877,146.2331288
contempAmateur,MEANDYOU/Amateur,0.0625,0.2708,0.3333,0.0196,0.0196,0,0.0392,0.6666,350.1794872,2.444875,6.291923077,4.059230769,0,98,0,2.14580294,0.602040816,4.132653061,0.010204082,0.071428571,0.204081633,0.040816327,0.040816327,0,144.744898
contempAmateur,Whenyouleft/Amateur,0.0185,0.3425,0.1759,0.037,0.074,0.1111,0.2222,0.537,321.9354839,2.213908046,6.4592,4.1712,0,109,0,1.877036052,0.532110092,3.311926606,0,0.009174312,0.146788991,0.018348624,0.027522936,0,123.9357798
contempAmateur,"""MAGIC""/Amateur",0.0095,0.3523,0.3142,0.0588,0.1372,0.098,0.3529,0.6761,341.7954545,2.499368421,6.5121875,4.575,0,107,0,2.014416341,0.61682243,3.841121495,0.018691589,0.018691589,0.177570093,0.037383178,0.028037383,0,149.7196262
contempAmateur,TOGETHER...FOREVER!/Amateur,0.0319,0.351,0.3617,0.1666,0.0238,0.0238,0.2142,0.7446,359.6111111,2.599882353,6.260625,4.27125,0,95,0,2.328838269,0.736842105,4.389473684,0.063157895,0,0.242105263,0.063157895,0.063157895,0,336.2421053
contempAmateur,YOUAREMYEVERYTHING/Amateur,0.0198,0.3168,0.2079,0.1666,0.1666,0.0238,0.3571,0.5445,355.4130435,2.606404494,6.517142857,4.304642857,0,104,0,1.773937935,0.653846154,3.663461538,0.028846154,0.028846154,0.115384615,0.057692308,0.009615385,0,81.60576923
contempAmateur,BelieveinMiracles!/Amateur,0.0263,0.5263,0.4868,0.1025,0,0.1538,0.2564,1.0394,343.1956522,2.408815789,6.036756757,4.081891892,0,77,0,2.451811941,0.246753247,4.766233766,0.090909091,0.025974026,0.402597403,0.012987013,0.012987013,0.012987013,34.2987013
contempAmateur,ALie/Amateur,0.0178,0.2946,0.3392,0.0476,0.0476,0,0.1904,0.6517,314.7826087,2.458484848,5.432258065,4.243870968,0,114,0,2.027942924,0.578947368,3.657894737,0.01754386,0.01754386,0.192982456,0.035087719,0.01754386,0,2654.938596
contempAmateur,Iloveyou/Amateur,0.0432,0.2962,0.3518,0.0925,0.0185,0,0.1296,0.6913,347.618705,2.565352113,6.069782609,4.267826087,0,166,0,1.830438932,0.542168675,3.572289157,0.024096386,0.018072289,0.162650602,0.078313253,0.042168675,0.012048193,53.07228916
contempAmateur,"""It""/Amateur",0.0101,0.3535,0.3535,0.0588,0.0392,0.0196,0.1176,0.7171,344.5652174,2.550631579,6.647878788,4.319393939,0,105,0,1.853917723,0.571428571,3.752380952,0.00952381,0.038095238,0.123809524,0.076190476,0.038095238,0.00952381,26.11428571
contempAmateur,Memories/Amateur,0.0239,0.2934,0.4191,0.0833,0.0333,0.0166,0.15,0.7365,322.9844961,2.403509934,5.577536232,4.074057971,0,168,0,2.253453802,0.630952381,4.297619048,0.047619048,0.06547619,0.232142857,0.011904762,0.005952381,0.017857143,215.827381
19thPoet,"GrowingOld,byMatthewArnold/19th",0.0271,0.2941,0.4977,0.0606,0,0,0.0606,0.819,318.2252747,2.417894737,5.53,4.25,1,226,0.004424779,2.179484703,0.544247788,3.849557522,0.013274336,0.030973451,0.194690265,0.048672566,0.004424779,0.017699115,120.2831858
19thPoet,"Twenty-First.Night.Monday,byAnnaAkhmatova/19th",0.0126,0.4936,0.6329,0.0666,0,0,0.0666,1.1392,334.9830508,2.517222222,5.7024,4.0968,0,80,0,2.052386532,0.825,4.45,0,0.0375,0.2625,0.05,0.025,0.0125,188.85
19thPoet,"AutumnalSonnet,byWilliamAllingham/19th",0.0733,0.2752,0.5871,0,0.1666,0,0.1666,0.9357,352.9102564,2.592164948,5.558292683,3.972195122,1,113,0.008849558,2.678852117,0.787610619,4.230088496,0.044247788,0.079646018,0.309734513,0.03539823,0.017699115,0.017699115,1097.380531
19thPoet,"TheWindow,byConradAiken/19th",0.0224,0.408,0.4215,0.049,0.0686,0.0392,0.1568,0.852,361.1373626,2.824264706,5.937777778,4.016805556,0,224,0,2.071788551,0.46875,3.888392857,0.035714286,0.022321429,0.1875,0.008928571,0,0.022321429,170.2321429
19thPoet,"Sonnet32-Thefirsttimethatthesunroseonthineoath,byElizabethBarrettBrowning/19th",0.0165,0.2231,0.7851,0.0833,0.1388,0,0.2222,1.0247,338.8602151,2.50754902,6.072894737,4.095,0,124,0,2.125533711,0.741935484,4,0.024193548,0.032258065,0.25,0.024193548,0.016129032,0.008064516,88.90322581
19thPoet,"MyLastDuchess,byRobertBrowning/19th",0.0218,0.2663,0.5262,0.0617,0.1419,0,0.2037,0.8144,336.3790087,2.522939698,5.868217054,3.90744186,10,469,0.021321962,2.366752445,0.562899787,4.08315565,0.042643923,0.017057569,0.268656716,0.014925373,0.012793177,0,1759.488273
19thPoet,"MyEarlierLife,byCharlesBaudelaire/19th",0.0341,0.4957,0.3846,0.0555,0.0555,0,0.1388,0.9145,307.3466667,2.353157895,5.926129032,4.107741935,0,119,0,2.828273135,0.722689076,4.420168067,0.008403361,0.025210084,0.369747899,0.042016807,0.008403361,0.016806723,820.8991597
19thPoet,"TheSouthCountry,byHilaireBelloc/19th",0.0174,0.3482,0.4776,0.0402,0.1091,0.0057,0.1666,0.8432,339.5650888,2.609576271,6.001181102,3.857795276,0,404,0,2.033226366,0.472772277,3.735148515,0.047029703,0.022277228,0.163366337,0.012376238,0.004950495,0.002475248,474.2747525
19thPoet,"TheGeneralPublic,byStephenVincentBenet/19th",0.0491,0.2745,0.4797,0.0975,0.0081,0,0.1056,0.8034,351.6772908,2.708275862,5.651368421,3.881894737,0,349,0,2.502929375,0.59025788,4.194842407,0.028653295,0.014326648,0.280802292,0.020057307,0,0.005730659,204.4613181
19thPoet,"EpitaphForARomanticWoman,byLouiseBogan/19th",0.02,0.3,0.56,0.1666,0.1111,0,0.2777,0.88,365.3333333,2.688461538,5.881666667,4.614166667,0,51,0,2.242592152,0.823529412,4.705882353,0.019607843,0,0.294117647,0.019607843,0,0,97.62745098
19thPoet,"Victory,byRupertBrooke/19th",0.0686,0.3725,0.647,0.0277,0.1111,0,0.1388,1.0882,352.1641791,2.56893617,5.429459459,4.131621622,0,104,0,2.510047686,0.759615385,4.673076923,0.019230769,0.009615385,0.355769231,0.057692308,0.019230769,0.019230769,306.3461538
19thPoet,"INeverLovedYouMore,byBertoltBrecht/19th",0.0198,0.396,0.4356,0.0333,0,0,0.0666,0.8514,371.2727273,2.730952381,6.16,3.951481481,0,102,0,2.050111369,0.588235294,4.049019608,0,0.058823529,0.245098039,0,0,0.029411765,128.872549
19thPoet,"Stanza,byEmilyBronte/19th",0.0326,0.3856,0.5228,0.0185,0.1481,0,0.2222,0.9411,331.5688073,2.48109375,5.724583333,4.174166667,2,156,0.012820513,2.446669685,0.75,4.487179487,0.006410256,0.032051282,0.301282051,0.012820513,0,0.019230769,3999.596154
19thPoet,"TheMissionary,byCharlotteBronte/19th",0.0419,0.3372,0.6608,0.0828,0.1082,0,0.1932,1.0399,353.243607,2.597988636,5.455995086,4.26997543,6,1043,0.005752637,2.397095783,0.515819751,4.230105465,0.039309684,0.038350911,0.287631831,0.03451582,0.018216683,0.021093001,369.2818792
19thPoet,"Dora,byThomasEdwardBrown/19th",0,0.2021,0.5531,0,0.1944,0,0.1944,0.7553,371.0759494,2.715054945,5.607878788,4.208181818,0,98,0,2.406784529,0.683673469,3.520408163,0.020408163,0.010204082,0.193877551,0.010204082,0,0.010204082,195.377551
19thPoet,"MyFeet,byGelettBurgess/19th",0,0.0833,0.3333,0,0,0,0,0.4166,370.9047619,3.238181818,5.79,3.96,1,25,0.04,1.927165825,0.8,3.8,0,0.04,0.16,0,0,0,512.04
19thPoet,"TheStranger,byAleksandrBlok/19th",0.0178,0.4345,0.5982,0.0733,0.0533,0,0.1333,1.0505,350.7598253,2.718714286,5.76979798,4.050707071,4,340,0.011764706,2.500667802,0.623529412,4.6,0.05,0.035294118,0.326470588,0.008823529,0.002941176,0.011764706,193.6411765
19thPoet,"Whileyetwewaitforspring,andfromthedry,byRobertSeymourBridges/19th",0.0275,0.3211,0.5504,0.1666,0.25,0,0.4166,0.899,331.6216216,2.638901099,5.835588235,3.856176471,1,112,0.008928571,2.76572491,0.758928571,4.535714286,0.044642857,0.035714286,0.339285714,0,0,0,583.0267857
19thPoet,"TheCaptiveDove,byAnneBronte/19th",0.0227,0.284,0.625,0.0769,0.1538,0,0.282,0.9318,369.8468468,2.657798742,5.565142857,4.069428571,1,177,0.005649718,3.093418734,0.694915254,4.327683616,0.04519774,0.016949153,0.372881356,0.028248588,0.011299435,0.02259887,547.0677966
19thPoet,"TheYoungthatDiedinBeauty,byWilliamBarnes/19th",0.0305,0.2748,0.3396,0.035,0.0614,0.0087,0.1052,0.645,328.8479532,2.567905759,5.95739726,4.146712329,37,269,0.137546468,2.377070862,0.579925651,4.107806691,0.014869888,0.05204461,0.364312268,0.014869888,0.014869888,0.011152416,205.6282528
19thPoet,"TheHouseThatWas,byLaurenceBinyon/19th",0.0393,0.3464,0.5905,0.0714,0.1428,0,0.2142,0.9763,346.1358025,2.733173077,5.6025,3.9696875,2,130,0.015384615,2.640226313,0.761538462,4.469230769,0.015384615,0.023076923,0.376923077,0.007692308,0.007692308,0.007692308,156.5692308
19thPoet,"AtVariance,byEllisParkerButler/19th",0.0487,0.2439,0.5121,0.1666,0.3333,0,0.5,0.8048,323.6875,2.572857143,6.383,3.825,0,44,0,2.047140442,0.75,3.590909091,0.022727273,0.022727273,0.272727273,0,0.022727273,0,229
19thPoet,"Punctuality,byLewisCarroll/19th",0.0671,0.2985,0.5074,0.1884,0.1739,0,0.4202,0.8731,325.9902913,2.395327869,5.876603774,3.723584906,3,135,0.022222222,2.203985335,0.711111111,4.118518519,0.037037037,0.081481481,0.237037037,0,0.014814815,0,466.6592593
19thPoet,"Inthenight,byStephenCrane/19th",0.0312,0.4187,0.425,0,0,0.0144,0.0434,0.875,353.6568627,2.497727273,5.721525424,3.972881356,2,161,0.01242236,2.502760139,0.50310559,4.229813665,0.01242236,0.068322981,0.366459627,0,0.00621118,0.01242236,329.0559006
19thPoet,"Independence,byAleisterCrowley/19th",0.0256,0.4205,0.6205,0,0.1754,0,0.1754,1.0666,313.7960526,2.526057143,5.935319149,4.20893617,4,196,0.020408163,1.96973478,0.464285714,3.704081633,0,0.035714286,0.224489796,0.005102041,0,0,78.25510204
19thPoet,"ToMemory,byMaryElizabethColeridge/19th",0.0379,0.2911,0.443,0,0.1666,0,0.1666,0.7721,350.5645161,2.424366197,5.704137931,4.445172414,1,81,0.012345679,2.590247122,0.765432099,3.790123457,0.037037037,0.012345679,0.234567901,0.024691358,0,0,369.0617284
19thPoet,"TheVisible,TheUntrue,byHartCrane/19th",0.0245,0.4508,0.5,0.0317,0.0158,0,0.0476,0.9754,331.2282609,2.498888889,5.45952381,4.076904762,0,123,0,2.660766103,0.682926829,4.585365854,0.024390244,0.024390244,0.25203252,0.016260163,0.008130081,0,332.4471545
19thPoet,"WithWhomisnoVariableness,NeitherShadowofTurning,byArthurHughClough/19th",0.0512,0.1282,0.5128,0.0833,0.1666,0,0.25,0.6923,342.3793103,2.26,5.105,4.07,2,40,0.05,1.911567104,0.75,3.85,0.05,0.1,0.275,0,0,0,12.5
19thPoet,"WhoGoesHome?,byG.K.Chesterton/19th",0.0312,0.2812,0.6041,0,0.3333,0.2,0.5333,0.9166,359.8780488,2.763763441,5.734375,4.2515625,0,98,0,1.966159437,0.581632653,3.887755102,0.030612245,0.010204082,0.163265306,0.020408163,0,0,177.0918367
19thPoet,"SinceNineO'Clock,byConstantineP.Cavafy/19th",0.0359,0.41,0.5755,0,0,0.035,0.035,1.0215,346.5384615,2.611626016,5.505813953,4.061162791,0,142,0,2.273415243,0.591549296,4.316901408,0.007042254,0.063380282,0.267605634,0.028169014,0.014084507,0.014084507,301.1760563
19thPoet,"TheHeartofNight,byBlissCarman/19th",0.019,0.2857,0.5809,0.1296,0.1666,0,0.2962,0.8857,347.9318182,2.482828283,6.10925,4.17975,0,106,0,2.160318857,0.70754717,3.962264151,0.018867925,0.047169811,0.169811321,0.037735849,0.009433962,0.028301887,262.4245283
19thPoet,"IdiedforBeauty--butwasscarce,byEmilyDickinson/19th",0.0588,0.2647,0.5,0.0333,0,0,0.0333,0.8235,339.84,2.523076923,5.940769231,3.709230769,0,69,0,2.090818009,0.710144928,3.971014493,0.014492754,0.072463768,0.275362319,0,0,0,137.7101449
19thPoet,"Douglass,byPaulLaurenceDunbar/19th",0.0267,0.4107,0.5089,0,0.25,0,0.25,0.9464,330.987013,2.444653465,5.470882353,4.461470588,1,113,0.008849558,2.760268146,0.734513274,4.159292035,0.017699115,0,0.318584071,0.026548673,0.008849558,0.008849558,408.380531
19thPoet,"PearTree,byHildaDoolittle/19th",0.0317,0.1746,0.4444,0.0238,0,0.0476,0.0714,0.6507,404.44,3.206724138,6.3136,3.8572,0,64,0,2.408697859,0.734375,4.328125,0.078125,0.046875,0.21875,0,0,0,208.75
19thPoet,"Departure,byHenryVanDyke/19th",0.0291,0.2408,0.3357,0.0476,0.1666,0,0.238,0.6058,338.8536585,2.645333333,6.086190476,4.067619048,0,139,0,1.936366875,0.604316547,3.460431655,0.021582734,0.007194245,0.115107914,0.021582734,0.014388489,0.014388489,43.02877698
19thPoet,"Money,byWilliamHenryDavies/19th",0.0413,0.1172,0.5103,0.074,0.074,0.0185,0.1666,0.6689,364.4,2.63944,5.924791667,4.576041667,0,147,0,1.990084757,0.653061224,3.56462585,0.06122449,0.027210884,0.149659864,0.020408163,0.006802721,0,33.10884354
19thPoet,"SongofaTrain,byJohnDavidson/19th",0.0337,0.3089,0.8426,0.0694,0.125,0,0.1944,1.1853,345.1290323,2.689863014,5.608032787,4.093114754,2,179,0.011173184,2.561982084,0.648044693,4.324022346,0.027932961,0.016759777,0.30726257,0.005586592,0,0.005586592,557.3631285
19thPoet,"SkySong,byRobertDesnos/19th",0.0188,0.3962,0.3396,0.125,0,0,0.125,0.7547,369.9418605,2.903617021,6.285555556,4.347777778,0,109,0,2.237235578,0.403669725,4.128440367,0.04587156,0,0.211009174,0.018348624,0.009174312,0,145.2568807
19thPoet,"SpringThunder,byMarkvanDoren/19th",0,0.5263,0.3859,0.0333,0.1666,0,0.1999,0.9122,349.0769231,2.779454545,5.912380952,3.886666667,0,58,0,1.870450235,0.793103448,4.034482759,0.051724138,0.034482759,0.103448276,0.017241379,0,0.034482759,24.96551724
19thPoet,"TheMoonMaiden'sSong,byErnestDowson/19th",0.0129,0.1948,0.5584,0.1428,0.0714,0,0.2142,0.7662,409.7307692,2.923888889,6.331470588,3.832941176,0,79,0,2.403884646,0.620253165,4.164556962,0.025316456,0.101265823,0.341772152,0.037974684,0.037974684,0,191.4810127
19thPoet,"PortraitofaLady,byT.S.Eliot/19th",0.0293,0.3525,0.5089,0.0775,0.1111,0,0.2015,0.8908,329.1516779,2.55032491,5.850921502,3.923651877,6,960,0.00625,2.188786118,0.438541667,4.16875,0.040625,0.0375,0.223958333,0.017708333,0.003125,0.003125,242.5552083
19thPoet,"OdeToBeauty,byRalphWaldoEmerson/19th",0.0296,0.3577,0.579,0.0962,0.103,0,0.1993,0.9664,338.7071006,2.529616307,5.925612903,4.324774194,3,510,0.005882353,2.510537092,0.603921569,4.239215686,0.039215686,0.023529412,0.337254902,0.009803922,0.001960784,0.005882353,247.0784314
19thPoet,"OtherChildren,byPaulEluard/19th",0.0344,0.4655,0.6379,0.0666,0,0,0.0666,1.1379,353.3125,2.595818182,5.963703704,4.128888889,0,59,0,2.10579327,0.728813559,4.084745763,0.084745763,0.050847458,0.186440678,0.06779661,0.050847458,0.016949153,55.40677966
19thPoet,"HenrytheSeventh,byMarriottEdgar/19th",0.0289,0.3273,0.5189,0.0571,0.0666,0.0047,0.1333,0.8752,317.9539952,2.516921444,5.70620438,4.043138686,8,565,0.014159292,2.209154355,0.47079646,3.934513274,0.02300885,0.015929204,0.269026549,0.007079646,0.008849558,0.003539823,157.860177
19thPoet,"DustofSnow,byRobertFrost/19th",0.0303,0.3636,0.3333,0,0.1666,0,0.1666,0.7272,347.4642857,2.783548387,5.584545455,3.781818182,0,34,0,2.002169392,0.823529412,3.264705882,0.088235294,0.029411765,0.176470588,0.029411765,0,0,51.58823529
19thPoet,"AValentine,byEugeneField/19th",0.0069,0.2937,0.4335,0.0757,0.1515,0,0.2272,0.7342,356.4571429,2.666875,6.089512195,4.285853659,1,144,0.006944444,2.221642892,0.548611111,4.076388889,0.027777778,0,0.270833333,0.0625,0.048611111,0.006944444,384.5138889
19thPoet,"OnGiving,byRobertGraves/19th",0.0147,0.4558,0.2941,0.0333,0,0.3333,0.3666,0.7647,315.9622642,2.409253731,6.1025,4.76875,0,69,0,1.901234776,0.579710145,4.550724638,0,0.014492754,0.231884058,0,0,0,13.56521739
19thPoet,OSingerinBrownbyDameMaryGilmore/19th,0,0.1578,0.3333,0.1333,0,0.0666,0.2,0.4912,427.9677419,3.228918919,5.816956522,4.025217391,1,58,0.017241379,2.843199359,0.482758621,3.120689655,0.120689655,0,0.465517241,0.051724138,0.051724138,0,397.7413793
19thPoet,"ABrokenAppointment,byThomasHardy/19th",0.0344,0.3362,0.6465,0,0.119,0,0.119,1.0172,333.9489796,2.486818182,6.053783784,3.851081081,0,117,0,2.115517865,0.692307692,3.794871795,0.008547009,0.042735043,0.162393162,0.042735043,0.025641026,0.008547009,599.7692308
19thPoet,"PiedBeauty,byGerardManleyHopkins/19th",0.0909,0.3246,0.6233,0.1111,0.2592,0,0.3703,1.0389,359.2291667,2.731967213,5.759,4.082333333,4,79,0.050632911,2.434423929,0.886075949,4.734177215,0.037974684,0.037974684,0.392405063,0.012658228,0,0,120
19thPoet,"TheBoys,byOliverWendellHolmes/19th",0.0427,0.3277,0.4228,0.0158,0.1984,0,0.2142,0.7933,343.1802326,2.653018373,5.816595745,4.106453901,1,436,0.002293578,2.255326447,0.532110092,3.894495413,0.02293578,0.032110092,0.211009174,0.004587156,0.006880734,0,266.8302752
19thPoet,"TheTrueLover,byA.E.Housman/19th",0.0218,0.262,0.4628,0.196,0.1568,0,0.3529,0.7467,342.9795918,2.700721154,5.9645,3.962,0,230,0,2.321848182,0.582608696,3.7,0.056521739,0.017391304,0.147826087,0.008695652,0.004347826,0,358.7434783
19thPoet,"ThePoet,byHermannHesse/19th",0.0181,0.4909,0.5409,0.0344,0.0114,0.0114,0.0689,1.0499,345.5,2.644285714,5.967179487,4.028846154,0,221,0,2.494454196,0.588235294,4.371040724,0.018099548,0.040723982,0.248868778,0.018099548,0.018099548,0.018099548,668.1221719
19thPoet,"IamtheReaper,byWilliamErnestHenley/19th",0.0325,0.3333,0.3983,0.0266,0,0,0.0266,0.7642,362.1529412,2.629411765,5.46125,4.1495,2,124,0.016129032,2.651339284,0.588709677,4.540322581,0.064516129,0.048387097,0.314516129,0,0,0,458.5483871
19thPoet,"GONE,byHenrikIbsen/19th",0.04,0.24,0.72,0.1333,0.1,0,0.2666,1,359.5227273,2.751458333,6.12875,4.07,0,51,0,2.040112785,0.784313725,3.960784314,0.039215686,0.019607843,0.137254902,0.019607843,0.019607843,0.039215686,76.37254902
19thPoet,"GentleLady,DoNotSing,byJamesJoyce/19th",0.0652,0.413,0.3913,0.0555,0.0555,0.1111,0.2222,0.8695,364.4878049,2.474651163,5.9905,4.0825,1,47,0.021276596,2.327803509,0.70212766,3.893617021,0.021276596,0.021276596,0.127659574,0.14893617,0.085106383,0.042553191,1060.340426
19thPoet,"ContemplationOfTheSword,byRobinsonJeffers/19th",0.0244,0.3765,0.6992,0.0884,0,0,0.102,1.1002,337.6741935,2.546183844,5.330526316,4.550263158,4,412,0.009708738,2.156890929,0.533980583,4.529126214,0.063106796,0.033980583,0.247572816,0.033980583,0.007281553,0.031553398,384.5461165
19thPoet,"ACalendarofSonnets:May,byHelenHuntJackson/19th",0.0932,0.3305,0.5,0,0.25,0,0.25,0.9237,339.4318182,2.478301887,6.121842105,4.150263158,0,120,0,2.364224079,0.75,4.008333333,0.016666667,0.041666667,0.266666667,0.025,0.033333333,0,136.7916667
19thPoet,"TheBalladoftheKing'sJest,byRudyardKipling/19th",0.028,0.3416,0.46,0.0683,0.1225,0,0.1994,0.8296,339.3626522,2.623159763,5.574381625,4.090883392,10,964,0.010373444,2.30797984,0.439834025,3.869294606,0.040456432,0.028008299,0.23340249,0.005186722,0.004149378,0.006224066,198.4460581
19thPoet,"Wealth,byJoyceKilmer/19th",0,0.3763,0.4086,0.0303,0.1818,0,0.2121,0.7849,322.942029,2.453375,5.877241379,4.145517241,0,96,0,2.578448135,0.802083333,4.177083333,0.03125,0.010416667,0.28125,0.010416667,0,0,618.7916667
19thPoet,"OdetotheNortheastWind,byCharlesKingsley/19th",0.0379,0.2689,0.4965,0.0353,0.0858,0,0.1262,0.8034,366,2.855743802,5.506422018,3.993027523,2,292,0.006849315,2.701921626,0.657534247,4.558219178,0.030821918,0.02739726,0.342465753,0.003424658,0.006849315,0.030821918,267.869863
19thPoet,"AnAprilDay,byHenryWadsworthLongfellow/19th",0.043,0.3779,0.7129,0.0555,0.1555,0,0.2111,1.1339,356.6533333,2.698146067,6.284637681,3.945217391,0,213,0,2.57274957,0.666666667,4.352112676,0.046948357,0.023474178,0.295774648,0.004694836,0.009389671,0.009389671,631.8356808
19thPoet,"TheFaithlessWife,byFedericoGarciaLorca/19th",0.0212,0.3922,0.5265,0.132,0.0062,0,0.1509,0.9399,355.6146789,2.752689076,6.027971014,4.003623188,0,284,0,2.33976683,0.556338028,3.975352113,0.035211268,0.014084507,0.232394366,0.021126761,0.003521127,0,573.6725352
19thPoet,"IntheStreet,byHenryLawson/19th",0.0243,0.4146,0.554,0,0.0952,0,0.1071,0.993,329.3485477,2.496356877,5.301034483,4.40816092,0,291,0,2.202616011,0.518900344,3.965635739,0.024054983,0.027491409,0.171821306,0.030927835,0.013745704,0.006872852,409.5738832
19thPoet,"Science-fictionCradlesong,byC.S.Lewis/19th",0.0647,0.2805,0.6546,0.0151,0.1818,0,0.1969,1,357.4273504,2.726875,5.905208333,3.807083333,0,141,0,2.06331103,0.666666667,3.85106383,0.04964539,0.014184397,0.170212766,0.014184397,0,0,382.9219858
19thPoet,"ThePobbleWhoHasNoToes,byEdwardLear/19th",0.0602,0.3072,0.506,0.0217,0.1231,0.0217,0.1666,0.8734,340.62249,2.683646209,6.009230769,3.701230769,16,341,0.046920821,2.198305135,0.48973607,4.06744868,0.020527859,0.011730205,0.269794721,0.008797654,0.005865103,0.002932551,89.17008798
19thPoet,"Patterns,byAmyLowell/19th",0.023,0.3634,0.4923,0.0716,0.0685,0.0093,0.1557,0.8788,348.2460938,2.740552585,5.969456522,3.946467391,6,653,0.009188361,2.276919387,0.41194487,4.055130168,0.026033691,0.02143951,0.215926493,0.009188361,0.001531394,0.006125574,220.2817764
19thPoet,"Butterfly,byDavidHerbertLawrence/19th",0.0144,0.3478,0.5289,0.0757,0.0151,0.0151,0.1212,0.8913,380.9026549,3.105038168,6.010634921,3.588412698,0,139,0,2.314559907,0.510791367,4.071942446,0.107913669,0.007194245,0.18705036,0.007194245,0.007194245,0.035971223,124.4316547
19thPoet,"TheDandelion,byVachelLindsay/19th",0.0289,0.2173,0.3768,0.0666,0.0666,0,0.1666,0.6231,359.0363636,2.77,5.897096774,4.092258065,0,70,0,2.246019561,0.857142857,4.042857143,0.028571429,0.057142857,0.214285714,0.071428571,0.014285714,0.014285714,122.2
19thPoet,"FromOneAugurtoAnother,byEmmaLazarus/19th",0.0185,0.2407,0.3888,0.1388,0.1388,0,0.2777,0.6481,337.260274,2.615402299,6.444666667,3.797666667,2,110,0.018181818,2.352516292,0.727272727,4.481818182,0.063636364,0.018181818,0.336363636,0,0,0,212.5454545
19thPoet,"ASongOfEternityInTime,bySidneyLanier/19th",0.027,0.3783,0.5585,0.0476,0.238,0,0.2857,0.9639,359.1666667,2.687524752,5.637058824,4.42,0,112,0,2.702885071,0.75,4.160714286,0.035714286,0.017857143,0.25,0.053571429,0.026785714,0.035714286,689.1964286
19thPoet,"AReminiscence,byAmyLevy/19th",0,0.2564,0.3333,0,0.1666,0,0.1666,0.5897,338.546875,2.53,5.646363636,4.348181818,0,79,0,2.614224062,0.772151899,3.987341772,0.063291139,0.050632911,0.189873418,0.025316456,0.025316456,0,799.8734177
19thPoet,"Baptism,byClaudeMcKay/19th",0.0747,0.3177,0.5887,0.0277,0.25,0,0.2777,0.9813,357.372093,2.743913043,5.479302326,4.304883721,2,108,0.018518519,2.678352304,0.712962963,4.148148148,0.074074074,0.018518519,0.203703704,0.018518519,0,0.018518519,865.212963
19thPoet,"AtEase,byWalterdelaMare/19th",0.0135,0.3918,0.6621,0.2,0.0333,0,0.2333,1.0675,313.6984127,2.392222222,5.494444444,3.972962963,0,75,0,2.148839156,0.733333333,3.84,0,0.04,0.16,0,0.026666667,0,149.92
19thPoet,"ApostropheToMan,byEdnaSt.VincentMillay/19th",0.0306,0.3367,0.653,0.0625,0,0,0.0625,1.0204,350.9038462,2.740375,5.215227273,4.27,1,99,0.01010101,2.70784801,0.777777778,5.414141414,0.02020202,0.02020202,0.474747475,0.02020202,0.01010101,0,259.5757576
19thPoet,"TheMorningWalk,byA.A.Milne/19th",0.0377,0.1509,0.4339,0.1111,0.1111,0,0.2777,0.6226,329.7826087,2.615217391,5.975882353,3.883529412,0,57,0,2.005246479,0.719298246,3.543859649,0.052631579,0.01754386,0.192982456,0.01754386,0,0,219.5263158
19thPoet,"ABalladofJohnSilver,byJohnMasefield/19th",0.0244,0.3776,0.5769,0.1304,0.1739,0,0.3188,0.979,324.4375,2.580612245,5.5659375,4.0796875,3,292,0.010273973,2.334520171,0.599315068,4.030821918,0.034246575,0.003424658,0.287671233,0.023972603,0.01369863,0.003424658,179.0136986
19thPoet,"RobertFultonTanner,byEdgarLeeMasters/19th",0.0251,0.2955,0.4088,0.0666,0,0.0166,0.0833,0.7295,338.4090909,2.763071895,5.453728814,4.492881356,2,165,0.012121212,2.235785766,0.636363636,3.83030303,0.048484848,0.03030303,0.2,0,0,0.006060606,160.4606061
