"Word","Bigram","Conc.M","Conc.SD"
"tearoom",-0.279545725096204,1.48635644356315,-0.927407489724926
"veteran",-0.279545725096204,1.48635644356315,-1.08821508050598
"woodsman",-0.279545725096204,1.48635644356315,-1.82792999809882
"yearbook",-0.279545725096204,1.48635644356315,-0.637953826319033
"abrasion",-0.279545725096204,1.47672811792548,-0.863084453412505
"actor",-0.279545725096204,1.47672811792548,-0.798761417100085
"afterbirth",-0.279545725096204,1.47672811792548,-0.734438380787664
"appliance",-0.279545725096204,1.47672811792548,-0.670115344475243
"aviator",-0.279545725096204,1.47672811792548,-1.86009151625503
"babysitter",-0.279545725096204,1.47672811792548,-1.1525381168184
"backyard",-0.279545725096204,1.47672811792548,-0.734438380787664
"barometer",-0.279545725096204,1.47672811792548,-0.734438380787664
"barricade",-0.279545725096204,1.47672811792548,-0.252015608444508
"blindfold",-0.279545725096204,1.47672811792548,0.0695995731175952
"board",-0.279545725096204,1.47672811792548,-0.477146235537981
"brunette",-0.279545725096204,1.47672811792548,-1.34550722575566
"buoy",-0.279545725096204,1.47672811792548,0.0374380549613848
"cavern",-0.279545725096204,1.47672811792548,-0.798761417100085
"cerebellum",-0.279545725096204,1.47672811792548,-0.991730526037347
"chophouse",-0.279545725096204,1.47672811792548,-1.79576847994261
"chrysanthemum",-0.279545725096204,1.47672811792548,0.0374380549613848
"compactor",-0.279545725096204,1.47672811792548,-1.34550722575566
"cones",-0.279545725096204,1.47672811792548,-0.863084453412505
"costume",-0.279545725096204,1.47672811792548,-0.927407489724926
"courtyard",-0.279545725096204,1.47672811792548,-0.670115344475243
"cove",-0.279545725096204,1.47672811792548,-1.05605356234977
"crossbar",-0.279545725096204,1.47672811792548,-0.44498471738177
"deli",-0.279545725096204,1.47672811792548,-0.991730526037347
"den",-0.279545725096204,1.47672811792548,-1.1525381168184
"flamethrower",-0.279545725096204,1.47672811792548,-1.1525381168184
"flannels",-0.279545725096204,1.47672811792548,-0.863084453412505
"hailstone",-0.279545725096204,1.47672811792548,-0.38066168106935
"handstand",-0.279545725096204,1.47672811792548,-0.605792308162822
"harbor",-0.279545725096204,1.47672811792548,-0.798761417100085
"herb",-0.279545725096204,1.47672811792548,-0.38066168106935
"heroin",-0.279545725096204,1.47672811792548,-0.670115344475243
"hinge",-0.279545725096204,1.47672811792548,-0.605792308162822
"hyena",-0.279545725096204,1.47672811792548,-0.38066168106935
"land",-0.279545725096204,1.47672811792548,-1.4741532983805
"mailman",-0.279545725096204,1.47672811792548,-0.573630790006612
"malt",-0.279545725096204,1.47672811792548,-0.991730526037347
"mantle",-0.279545725096204,1.47672811792548,-1.34550722575566
"manuscript",-0.279545725096204,1.47672811792548,-0.509307753694191
"midfield",-0.279545725096204,1.47672811792548,-1.50631481653671
"mildew",-0.279545725096204,1.47672811792548,-1.4741532983805
"monogram",-0.279545725096204,1.47672811792548,-1.31334570759945
"pager",-0.279545725096204,1.47672811792548,-0.734438380787664
"palace",-0.279545725096204,1.47672811792548,-0.670115344475243
"paperback",-0.279545725096204,1.47672811792548,-0.252015608444508
"pediatrician",-0.279545725096204,1.47672811792548,-1.1525381168184
"petal",-0.279545725096204,1.47672811792548,-0.155531053975877
"petunia",-0.279545725096204,1.47672811792548,-0.605792308162822
"quart",-0.279545725096204,1.47672811792548,-0.44498471738177
"quarters",-0.279545725096204,1.47672811792548,-0.605792308162822
"radar",-0.279545725096204,1.47672811792548,-1.31334570759945
"rainbow",-0.279545725096204,1.47672811792548,-0.734438380787664
"rooms",-0.279545725096204,1.47672811792548,-1.21686115313082
"satin",-0.279545725096204,1.47672811792548,-0.670115344475243
"seaport",-0.279545725096204,1.47672811792548,-1.31334570759945
"serviceman",-0.279545725096204,1.47672811792548,-1.4741532983805
"shoehorn",-0.279545725096204,1.47672811792548,-0.734438380787664
"shrapnel",-0.279545725096204,1.47672811792548,-0.863084453412505
"silhouette",-0.279545725096204,1.47672811792548,-1.4741532983805
"slacks",-0.279545725096204,1.47672811792548,-0.670115344475243
"speedway",-0.279545725096204,1.47672811792548,-1.50631481653671
"spur",-0.279545725096204,1.47672811792548,-0.670115344475243
"stuffing",-0.279545725096204,1.47672811792548,-0.734438380787664
"sunburn",-0.279545725096204,1.47672811792548,-1.21686115313082
"supermarket",-0.279545725096204,1.47672811792548,-0.155531053975877
"surf",-0.279545725096204,1.47672811792548,-0.927407489724926
"surfboard",-0.279545725096204,1.47672811792548,0.230407163898647
"teahouse",-0.279545725096204,1.47672811792548,-0.991730526037347
"tick",-0.279545725096204,1.47672811792548,-0.605792308162822
"turntable",-0.279545725096204,1.47672811792548,-0.026884981351036
"twins",-0.279545725096204,1.47672811792548,-0.670115344475243
"wok",-0.279545725096204,1.47672811792548,0.0374380549613848
"workbook",-0.279545725096204,1.47672811792548,-0.44498471738177
"acupuncturist",-0.279545725096204,1.4670997922878,-0.44498471738177
"aftershave",-0.279545725096204,1.4670997922878,-0.830922935256295
"biophysicist",-0.279545725096204,1.4670997922878,-0.187692572132087
"bolero",-0.279545725096204,1.4670997922878,-0.605792308162822
"bowling",-0.279545725096204,1.4670997922878,-0.830922935256295
"canon",-0.279545725096204,1.4670997922878,-0.316338644756929
"chardonnay",-0.279545725096204,1.4670997922878,-0.0912080176634561
"chickenpox",-0.279545725096204,1.4670997922878,-1.40983026206808
"choirboy",-0.279545725096204,1.4670997922878,-0.702276862631453
"coil",-0.279545725096204,1.4670997922878,-1.28118418944324
"corduroy",-0.279545725096204,1.4670997922878,-0.187692572132087
"cornstarch",-0.279545725096204,1.4670997922878,-0.959569007881137
"flagman",-0.279545725096204,1.4670997922878,-1.28118418944324
"freckle",-0.279545725096204,1.4670997922878,-0.959569007881137
"gift",-0.279545725096204,1.4670997922878,-1.63496088916155
"gonad",-0.279545725096204,1.4670997922878,-0.830922935256295
"grave",-0.279545725096204,1.4670997922878,-1.12037659866219
"headmistress",-0.279545725096204,1.4670997922878,-0.959569007881137
"ink",-0.279545725096204,1.4670997922878,-0.573630790006612
"kid",-0.279545725096204,1.4670997922878,-0.44498471738177
"kitchenette",-0.279545725096204,1.4670997922878,-1.63496088916155
"lapel",-0.279545725096204,1.4670997922878,-0.187692572132087
"linguini",-0.279545725096204,1.4670997922878,-0.573630790006612
"longhorn",-0.279545725096204,1.4670997922878,-1.21686115313082
"lumber",-0.279545725096204,1.4670997922878,-0.573630790006612
"lumberyard",-0.279545725096204,1.4670997922878,-0.348500162913139
"lump",-0.279545725096204,1.4670997922878,-1.44199178022429
"mailwoman",-0.279545725096204,1.4670997922878,-0.702276862631453
"manger",-0.279545725096204,1.4670997922878,-0.734438380787664
"masseuse",-0.279545725096204,1.4670997922878,-0.702276862631453
"meteorologist",-0.279545725096204,1.4670997922878,-1.12037659866219
"midwife",-0.279545725096204,1.4670997922878,-0.830922935256295
"mountaintop",-0.279545725096204,1.4670997922878,-0.44498471738177
"neckwear",-0.279545725096204,1.4670997922878,-1.60279937100534
"oilman",-0.279545725096204,1.4670997922878,-0.702276862631453
"opium",-0.279545725096204,1.4670997922878,-0.187692572132087
"parent",-0.279545725096204,1.4670997922878,-1.63496088916155
"pellet",-0.279545725096204,1.4670997922878,-1.28118418944324
"pile",-0.279545725096204,1.4670997922878,-1.60279937100534
"pizzeria",-0.279545725096204,1.4670997922878,0.0374380549613848
"reins",-0.279545725096204,1.4670997922878,-0.702276862631453
"respirator",-0.279545725096204,1.4670997922878,-1.82792999809882
"rink",-0.279545725096204,1.4670997922878,-0.830922935256295
"rubble",-0.279545725096204,1.4670997922878,-0.830922935256295
"sedative",-0.279545725096204,1.4670997922878,-0.702276862631453
"seedling",-0.279545725096204,1.4670997922878,-0.830922935256295
"shortbread",-0.279545725096204,1.4670997922878,-1.21686115313082
"sidearm",-0.279545725096204,1.4670997922878,-0.734438380787664
"site",-0.279545725096204,1.4670997922878,-0.830922935256295
"sketch",-0.279545725096204,1.4670997922878,-1.44199178022429
"snorkel",-0.279545725096204,1.4670997922878,-0.959569007881137
"spectacles",-0.279545725096204,1.4670997922878,-0.0912080176634561
"stonemason",-0.279545725096204,1.4670997922878,-1.44199178022429
"stretcher",-0.279545725096204,1.4670997922878,-0.702276862631453
"teardrop",-0.279545725096204,1.4670997922878,-0.44498471738177
"thorax",-0.279545725096204,1.4670997922878,-0.477146235537981
"trapdoor",-0.279545725096204,1.4670997922878,-0.0912080176634561
"tumor",-0.279545725096204,1.4670997922878,-0.316338644756929
"utensil",-0.279545725096204,1.4670997922878,-1.12037659866219
"vent",-0.279545725096204,1.4670997922878,-0.702276862631453
"wafer",-0.279545725096204,1.4670997922878,-0.573630790006612
"waitress",-0.279545725096204,1.4670997922878,-0.959569007881137
"wheelhouse",-0.279545725096204,1.4670997922878,-0.959569007881137
"wiper",-0.279545725096204,1.4670997922878,-0.830922935256295
"auctioneer",-0.279545725096204,1.45747146665013,-0.766599898943874
"billiard",-0.279545725096204,1.45747146665013,-0.766599898943874
"boxing",-0.279545725096204,1.45747146665013,-1.02389204419356
"campsite",-0.279545725096204,1.45747146665013,-0.41282319922556
"cellulite",-0.279545725096204,1.45747146665013,-1.31334570759945
"chain",-0.279545725096204,1.45747146665013,-0.509307753694191
"dockworker",-0.279545725096204,1.45747146665013,-1.66712240731776
"dockyard",-0.279545725096204,1.45747146665013,-1.31334570759945
"dumbwaiter",-0.279545725096204,1.45747146665013,-1.02389204419356
"footgear",-0.279545725096204,1.45747146665013,-1.18469963497461
"footman",-0.279545725096204,1.45747146665013,-0.895245971568716
"fuse",-0.279545725096204,1.45747146665013,-0.41282319922556
"gills",-0.279545725096204,1.45747146665013,-0.766599898943874
"grid",-0.279545725096204,1.45747146665013,-1.18469963497461
"hickey",-0.279545725096204,1.45747146665013,-0.509307753694191
"housetops",-0.279545725096204,1.45747146665013,-0.637953826319033
"infirmary",-0.279545725096204,1.45747146665013,-0.766599898943874
"intestine",-0.279545725096204,1.45747146665013,0.294730200211068
"jasmine",-0.279545725096204,1.45747146665013,-0.637953826319033
"lionfish",-0.279545725096204,1.45747146665013,0.230407163898647
"marsupial",-0.279545725096204,1.45747146665013,-0.44498471738177
"microcomputer",-0.279545725096204,1.45747146665013,-0.766599898943874
"minibus",-0.279545725096204,1.45747146665013,-0.766599898943874
"planetarium",-0.279545725096204,1.45747146665013,-1.02389204419356
"pupil",-0.279545725096204,1.45747146665013,-1.66712240731776
"ram",-0.279545725096204,1.45747146665013,-1.4741532983805
"scotch",-0.279545725096204,1.45747146665013,-0.38066168106935
"server",-0.279545725096204,1.45747146665013,-0.766599898943874
"sniper",-0.279545725096204,1.45747146665013,-0.895245971568716
"spokeswoman",-0.279545725096204,1.45747146665013,-1.02389204419356
"studio",-0.279545725096204,1.45747146665013,-0.766599898943874
"tenant",-0.279545725096204,1.45747146665013,-0.637953826319033
"terrarium",-0.279545725096204,1.45747146665013,-0.41282319922556
"terrycloth",-0.279545725096204,1.45747146665013,-0.637953826319033
"tranquilizer",-0.279545725096204,1.45747146665013,-1.02389204419356
"trapeze",-0.279545725096204,1.45747146665013,-1.02389204419356
"trucker",-0.279545725096204,1.45747146665013,-0.895245971568716
"typhoon",-0.279545725096204,1.45747146665013,-1.31334570759945
"vet",-0.279545725096204,1.45747146665013,-1.18469963497461
"watermark",-0.279545725096204,1.45747146665013,-0.509307753694191
"wave",-0.279545725096204,1.45747146665013,-0.41282319922556
"actress",-0.279545725096204,1.44784314101246,-0.991730526037347
"altarpiece",-0.279545725096204,1.44784314101246,-0.605792308162822
"antifreeze",-0.279545725096204,1.44784314101246,-1.1525381168184
"battlefield",-0.279545725096204,1.44784314101246,-1.31334570759945
"bayou",-0.279545725096204,1.44784314101246,-1.40983026206808
"bedbug",-0.279545725096204,1.44784314101246,-0.477146235537981
"bootlace",-0.279545725096204,1.44784314101246,-0.605792308162822
"bra",-0.279545725096204,1.44784314101246,-0.026884981351036
"buckwheat",-0.279545725096204,1.44784314101246,-0.509307753694191
"cellmate",-0.279545725096204,1.44784314101246,-0.734438380787664
"cellophane",-0.279545725096204,1.44784314101246,-0.252015608444508
"cinder",-0.279545725096204,1.44784314101246,-1.31334570759945
"cloud",-0.279545725096204,1.44784314101246,-0.252015608444508
"coastline",-0.279545725096204,1.44784314101246,-0.798761417100085
"cognac",-0.279545725096204,1.44784314101246,-0.155531053975877
"commode",-0.279545725096204,1.44784314101246,-0.155531053975877
"constable",-0.279545725096204,1.44784314101246,-0.637953826319033
"corral",-0.279545725096204,1.44784314101246,-1.1525381168184
"dike",-0.279545725096204,1.44784314101246,-0.863084453412505
"dinette",-0.279545725096204,1.44784314101246,-1.40983026206808
"dustbin",-0.279545725096204,1.44784314101246,-0.026884981351036
"farmer",-0.279545725096204,1.44784314101246,-0.637953826319033
"fender",-0.279545725096204,1.44784314101246,-0.637953826319033
"ginseng",-0.279545725096204,1.44784314101246,-0.863084453412505
"grandma",-0.279545725096204,1.44784314101246,-1.31334570759945
"grandniece",-0.279545725096204,1.44784314101246,-0.637953826319033
"gravedigger",-0.279545725096204,1.44784314101246,-1.60279937100534
"groom",-0.279545725096204,1.44784314101246,-0.605792308162822
"hedge",-0.279545725096204,1.44784314101246,-1.1525381168184
"knickers",-0.279545725096204,1.44784314101246,-0.863084453412505
"locksmith",-0.279545725096204,1.44784314101246,-0.863084453412505
"logbook",-0.279545725096204,1.44784314101246,-0.348500162913139
"logger",-0.279545725096204,1.44784314101246,-1.08821508050598
"maypole",-0.279545725096204,1.44784314101246,-0.026884981351036
"midshipman",-0.279545725096204,1.44784314101246,-0.863084453412505
"mint",-0.279545725096204,1.44784314101246,-0.477146235537981
"money",-0.279545725096204,1.44784314101246,-0.991730526037347
"mosque",-0.279545725096204,1.44784314101246,-0.734438380787664
"newsroom",-0.279545725096204,1.44784314101246,-0.734438380787664
"parade",-0.279545725096204,1.44784314101246,-0.863084453412505
"pesticide",-0.279545725096204,1.44784314101246,-1.1525381168184
"reefer",-0.279545725096204,1.44784314101246,-0.637953826319033
"sage",-0.279545725096204,1.44784314101246,-0.991730526037347
"sauerkraut",-0.279545725096204,1.44784314101246,0.359053236523489
"scorekeeper",-0.279545725096204,1.44784314101246,-1.63496088916155
"secretary",-0.279545725096204,1.44784314101246,-1.1525381168184
"seismograph",-0.279545725096204,1.44784314101246,-0.637953826319033
"shadow",-0.279545725096204,1.44784314101246,-1.63496088916155
"shoemaker",-0.279545725096204,1.44784314101246,-1.82792999809882
"showroom",-0.279545725096204,1.44784314101246,-0.734438380787664
"skullcap",-0.279545725096204,1.44784314101246,0.101761091273806
"snuffbox",-0.279545725096204,1.44784314101246,-0.541469271850402
"spice",-0.279545725096204,1.44784314101246,-1.60279937100534
"statuette",-0.279545725096204,1.44784314101246,-0.541469271850402
"stubble",-0.279545725096204,1.44784314101246,-1.60279937100534
"summerhouse",-0.279545725096204,1.44784314101246,-0.734438380787664
"sunset",-0.279545725096204,1.44784314101246,-0.863084453412505
"surgeon",-0.279545725096204,1.44784314101246,-1.63496088916155
"suspender",-0.279545725096204,1.44784314101246,-0.509307753694191
"synagogue",-0.279545725096204,1.44784314101246,-0.991730526037347
"testes",-0.279545725096204,1.44784314101246,-0.026884981351036
"tidewater",-0.279545725096204,1.44784314101246,-0.798761417100085
"undercarriage",-0.279545725096204,1.44784314101246,-0.605792308162822
"veranda",-0.279545725096204,1.44784314101246,-0.41282319922556
"vinyl",-0.279545725096204,1.44784314101246,-0.637953826319033
"woodcutter",-0.279545725096204,1.44784314101246,-0.605792308162822
"workshop",-0.279545725096204,1.44784314101246,-1.4741532983805
"attic",-0.279545725096204,1.43821481537479,0.0695995731175952
"bowel",-0.279545725096204,1.43821481537479,-1.50631481653671
"calfskin",-0.279545725096204,1.43821481537479,-0.123369535819667
"cobbler",-0.279545725096204,1.43821481537479,-0.798761417100085
"crack",-0.279545725096204,1.43821481537479,-1.05605356234977
"guesthouse",-0.279545725096204,1.43821481537479,-0.798761417100085
"hiker",-0.279545725096204,1.43821481537479,-0.123369535819667
"lighter",-0.279545725096204,1.43821481537479,-1.34550722575566
"mannequin",-0.279545725096204,1.43821481537479,-0.44498471738177
"medication",-0.279545725096204,1.43821481537479,-0.252015608444508
"model",-0.279545725096204,1.43821481537479,-0.798761417100085
"net",-0.279545725096204,1.43821481537479,0.0695995731175952
"printout",-0.279545725096204,1.43821481537479,-0.637953826319033
"quiche",-0.279545725096204,1.43821481537479,-0.670115344475243
"shellfish",-0.279545725096204,1.43821481537479,-0.573630790006612
"slideshow",-0.279545725096204,1.43821481537479,-0.670115344475243
"snorkeler",-0.279545725096204,1.43821481537479,-0.927407489724926
"spades",-0.279545725096204,1.43821481537479,-0.798761417100085
"temple",-0.279545725096204,1.43821481537479,-1.37766874391187
"tornado",-0.279545725096204,1.43821481537479,-1.18469963497461
"yoga",-0.279545725096204,1.43821481537479,-1.50631481653671
"abacus",-0.279545725096204,1.42858648973712,-0.0912080176634561
"afro",-0.279545725096204,1.42858648973712,-0.637953826319033
"announcer",-0.279545725096204,1.42858648973712,-1.12037659866219
"armoire",-0.279545725096204,1.42858648973712,-0.0912080176634561
"asbestos",-0.279545725096204,1.42858648973712,-0.830922935256295
"attorney",-0.279545725096204,1.42858648973712,-0.670115344475243
"barbecue",-0.279545725096204,1.42858648973712,-1.28118418944324
"bark",-0.279545725096204,1.42858648973712,-0.187692572132087
"bathroom",-0.279545725096204,1.42858648973712,0.133922609430016
"boiler",-0.279545725096204,1.42858648973712,-0.44498471738177
"brontosaurus",-0.279545725096204,1.42858648973712,-0.541469271850402
"bullfight",-0.279545725096204,1.42858648973712,-0.187692572132087
"canopy",-0.279545725096204,1.42858648973712,-1.28118418944324
"capsule",-0.279545725096204,1.42858648973712,-0.637953826319033
"carjacker",-0.279545725096204,1.42858648973712,-0.895245971568716
"carpetbag",-0.279545725096204,1.42858648973712,0.0374380549613848
"carwash",-0.279545725096204,1.42858648973712,-0.316338644756929
"chairlift",-0.279545725096204,1.42858648973712,-0.670115344475243
"chickadee",-0.279545725096204,1.42858648973712,0.0374380549613848
"cocaine",-0.279545725096204,1.42858648973712,-0.605792308162822
"conch",-0.279545725096204,1.42858648973712,0.133922609430016
"copper",-0.279545725096204,1.42858648973712,-1.12037659866219
"crabgrass",-0.279545725096204,1.42858648973712,-0.316338644756929
"crest",-0.279545725096204,1.42858648973712,-1.40983026206808
"crowd",-0.279545725096204,1.42858648973712,-0.895245971568716
"cutlet",-0.279545725096204,1.42858648973712,-0.44498471738177
"deadbolt",-0.279545725096204,1.42858648973712,-0.316338644756929
"diarrhea",-0.279545725096204,1.42858648973712,-0.44498471738177
"digit",-0.279545725096204,1.42858648973712,-0.766599898943874
"diorama",-0.279545725096204,1.42858648973712,-0.605792308162822
"doorjamb",-0.279545725096204,1.42858648973712,-1.12037659866219
"explosion",-0.279545725096204,1.42858648973712,-1.4741532983805
"father",-0.279545725096204,1.42858648973712,-0.41282319922556
"fishery",-0.279545725096204,1.42858648973712,-0.541469271850402
"fishmeal",-0.279545725096204,1.42858648973712,-0.477146235537981
"flatware",-0.279545725096204,1.42858648973712,-0.41282319922556
"footballer",-0.279545725096204,1.42858648973712,-1.05605356234977
"foyer",-0.279545725096204,1.42858648973712,-0.895245971568716
"funnel",-0.279545725096204,1.42858648973712,-0.187692572132087
"gal",-0.279545725096204,1.42858648973712,-0.541469271850402
"golf",-0.279545725096204,1.42858648973712,-1.31334570759945
"grater",-0.279545725096204,1.42858648973712,-0.959569007881137
"gunfight",-0.279545725096204,1.42858648973712,-1.1525381168184
"gunnysack",-0.279545725096204,1.42858648973712,-0.605792308162822
"handshake",-0.279545725096204,1.42858648973712,-1.28118418944324
"heart",-0.279545725096204,1.42858648973712,-0.637953826319033
"hexagon",-0.279545725096204,1.42858648973712,-0.284177126600718
"horseshit",-0.279545725096204,1.42858648973712,-0.959569007881137
"housemaid",-0.279545725096204,1.42858648973712,-0.477146235537981
"inkwell",-0.279545725096204,1.42858648973712,-0.509307753694191
"keyboardist",-0.279545725096204,1.42858648973712,-0.541469271850402
"knitter",-0.279545725096204,1.42858648973712,-1.21686115313082
"larva",-0.279545725096204,1.42858648973712,-1.05605356234977
"lavender",-0.279545725096204,1.42858648973712,-1.18469963497461
"lubricant",-0.279545725096204,1.42858648973712,-1.28118418944324
"merchandise",-0.279545725096204,1.42858648973712,-0.959569007881137
"mortuary",-0.279545725096204,1.42858648973712,-0.895245971568716
"motherboard",-0.279545725096204,1.42858648973712,-0.637953826319033
"mudslide",-0.279545725096204,1.42858648973712,-1.21686115313082
"nameplate",-0.279545725096204,1.42858648973712,-0.637953826319033
"night",-0.279545725096204,1.42858648973712,-0.766599898943874
"noose",-0.279545725096204,1.42858648973712,-0.0912080176634561
"nut",-0.279545725096204,1.42858648973712,-0.959569007881137
"oceanfront",-0.279545725096204,1.42858648973712,-0.541469271850402
"padding",-0.279545725096204,1.42858648973712,-1.40983026206808
"painter",-0.279545725096204,1.42858648973712,-0.959569007881137
"peddler",-0.279545725096204,1.42858648973712,-1.31334570759945
"permafrost",-0.279545725096204,1.42858648973712,-0.316338644756929
"pewter",-0.279545725096204,1.42858648973712,-0.637953826319033
"picture",-0.279545725096204,1.42858648973712,-0.44498471738177
"pigskin",-0.279545725096204,1.42858648973712,-1.12037659866219
"pus",-0.279545725096204,1.42858648973712,-0.734438380787664
"radiologist",-0.279545725096204,1.42858648973712,-1.12037659866219
"receipts",-0.279545725096204,1.42858648973712,-0.187692572132087
"roommate",-0.279545725096204,1.42858648973712,-0.766599898943874
"rust",-0.279545725096204,1.42858648973712,-0.830922935256295
"sapling",-0.279545725096204,1.42858648973712,-0.44498471738177
"saxophonist",-0.279545725096204,1.42858648973712,-1.31334570759945
"scrubber",-0.279545725096204,1.42858648973712,-0.637953826319033
"sewage",-0.279545725096204,1.42858648973712,-0.509307753694191
"sextuplet",-0.279545725096204,1.42858648973712,-1.28118418944324
"shipmate",-0.279545725096204,1.42858648973712,-1.28118418944324
"silver",-0.279545725096204,1.42858648973712,-0.509307753694191
"sling",-0.279545725096204,1.42858648973712,-1.37766874391187
"snapper",-0.279545725096204,1.42858648973712,-0.637953826319033
"spittle",-0.279545725096204,1.42858648973712,-0.830922935256295
"sportscaster",-0.279545725096204,1.42858648973712,-0.734438380787664
"spreadsheet",-0.279545725096204,1.42858648973712,-0.637953826319033
"steroids",-0.279545725096204,1.42858648973712,-0.959569007881137
"stuntman",-0.279545725096204,1.42858648973712,-1.66712240731776
"sturgeon",-0.279545725096204,1.42858648973712,-0.637953826319033
"suckerfish",-0.279545725096204,1.42858648973712,-0.959569007881137
"tailgater",-0.279545725096204,1.42858648973712,-0.895245971568716
"tapestry",-0.279545725096204,1.42858648973712,-0.509307753694191
"teacher",-0.279545725096204,1.42858648973712,-1.31334570759945
"tentmaker",-0.279545725096204,1.42858648973712,-0.316338644756929
"therapist",-0.279545725096204,1.42858648973712,-0.477146235537981
"thundercloud",-0.279545725096204,1.42858648973712,-0.637953826319033
"toiletry",-0.279545725096204,1.42858648973712,-0.895245971568716
"tostada",-0.279545725096204,1.42858648973712,0.262568682054858
"towline",-0.279545725096204,1.42858648973712,-0.895245971568716
"triangle",-0.279545725096204,1.42858648973712,-0.0912080176634561
"vermicelli",-0.279545725096204,1.42858648973712,-0.348500162913139
"vest",-0.279545725096204,1.42858648973712,-0.219854090288298
"vinaigrette",-0.279545725096204,1.42858648973712,0.0374380549613848
"waltz",-0.279545725096204,1.42858648973712,-1.86009151625503
"wastepaper",-0.279545725096204,1.42858648973712,-0.44498471738177
"website",-0.279545725096204,1.42858648973712,-1.31334570759945
"wienie",-0.279545725096204,1.42858648973712,-1.05605356234977
"mist",-0.279545725096204,1.41895816409945,-0.863084453412505
"artifact",-0.279545725096204,1.40932983846178,-0.798761417100085
"axle",-0.279545725096204,1.40932983846178,-0.026884981351036
"backdoor",-0.279545725096204,1.40932983846178,-1.28118418944324
"backroom",-0.279545725096204,1.40932983846178,-0.605792308162822
"bailiff",-0.279545725096204,1.40932983846178,-0.605792308162822
"balloonist",-0.279545725096204,1.40932983846178,-0.026884981351036
"boardinghouse",-0.279545725096204,1.40932983846178,-0.38066168106935
"booger",-0.279545725096204,1.40932983846178,0.294730200211068
"cacti",-0.279545725096204,1.40932983846178,0.166084127586226
"cavity",-0.279545725096204,1.40932983846178,-0.798761417100085
"chlorine",-0.279545725096204,1.40932983846178,-0.605792308162822
"chrome",-0.279545725096204,1.40932983846178,-0.509307753694191
"clavicle",-0.279545725096204,1.40932983846178,-0.155531053975877
"cleat",-0.279545725096204,1.40932983846178,0.359053236523489
"climber",-0.279545725096204,1.40932983846178,-1.28118418944324
"cranium",-0.279545725096204,1.40932983846178,-0.026884981351036
"crepe",-0.279545725096204,1.40932983846178,-0.123369535819667
"crutch",-0.279545725096204,1.40932983846178,-0.734438380787664
"diary",-0.279545725096204,1.40932983846178,-0.026884981351036
"dinner",-0.279545725096204,1.40932983846178,-1.02389204419356
"drape",-0.279545725096204,1.40932983846178,-1.05605356234977
"fedora",-0.279545725096204,1.40932983846178,0.48769930914833
"fiber",-0.279545725096204,1.40932983846178,-0.348500162913139
"flare",-0.279545725096204,1.40932983846178,-0.927407489724926
"flares",-0.279545725096204,1.40932983846178,-0.44498471738177
"floodplain",-0.279545725096204,1.40932983846178,-1.57063785284913
"foxhole",-0.279545725096204,1.40932983846178,-0.38066168106935
"fryer",-0.279545725096204,1.40932983846178,-1.24902267128703
"game",-0.279545725096204,1.40932983846178,-0.766599898943874
"gardener",-0.279545725096204,1.40932983846178,-0.927407489724926
"goalkeeper",-0.279545725096204,1.40932983846178,-0.766599898943874
"hangar",-0.279545725096204,1.40932983846178,-0.026884981351036
"harbormaster",-0.279545725096204,1.40932983846178,-0.863084453412505
"holly",-0.279545725096204,1.40932983846178,-0.702276862631453
"homework",-0.279545725096204,1.40932983846178,-1.66712240731776
"hooker",-0.279545725096204,1.40932983846178,-0.734438380787664
"hosiery",-0.279545725096204,1.40932983846178,-1.18469963497461
"hyacinth",-0.279545725096204,1.40932983846178,0.230407163898647
"icecap",-0.279545725096204,1.40932983846178,-0.026884981351036
"icehouse",-0.279545725096204,1.40932983846178,-0.123369535819667
"infielder",-0.279545725096204,1.40932983846178,-0.766599898943874
"juggler",-0.279545725096204,1.40932983846178,-0.637953826319033
"lagoon",-0.279545725096204,1.40932983846178,-0.670115344475243
"landline",-0.279545725096204,1.40932983846178,-0.284177126600718
"larynx",-0.279545725096204,1.40932983846178,-0.509307753694191
"laser",-0.279545725096204,1.40932983846178,-0.991730526037347
"line",-0.279545725096204,1.40932983846178,-1.40983026206808
"loom",-0.279545725096204,1.40932983846178,0.198245645742437
"loot",-0.279545725096204,1.40932983846178,-1.57063785284913
"lynx",-0.279545725096204,1.40932983846178,0.166084127586226
"mahogany",-0.279545725096204,1.40932983846178,-0.637953826319033
"mermaid",-0.279545725096204,1.40932983846178,-1.05605356234977
"milepost",-0.279545725096204,1.40932983846178,0.0695995731175952
"mime",-0.279545725096204,1.40932983846178,-0.477146235537981
"morphine",-0.279545725096204,1.40932983846178,-0.734438380787664
"muscle",-0.279545725096204,1.40932983846178,-0.252015608444508
"muscleman",-0.279545725096204,1.40932983846178,-0.927407489724926
"neckerchief",-0.279545725096204,1.40932983846178,-0.44498471738177
"newscaster",-0.279545725096204,1.40932983846178,-0.670115344475243
"newspaperman",-0.279545725096204,1.40932983846178,-0.637953826319033
"nursemaid",-0.279545725096204,1.40932983846178,-0.38066168106935
"ointment",-0.279545725096204,1.40932983846178,-0.123369535819667
"overcoat",-0.279545725096204,1.40932983846178,-0.252015608444508
"oxtail",-0.279545725096204,1.40932983846178,-0.863084453412505
"photocopy",-0.279545725096204,1.40932983846178,-0.44498471738177
"plantation",-0.279545725096204,1.40932983846178,-1.1525381168184
